Date,"Risk trans. per sx cnt (post. mean, no reversion)","Risk trans. per sx cnt (post. 25%, no reversion)","Risk trans. per sx cnt (post. 75%, no reversion)","Risk trans. per sx cnt (post. mean, 4wk reversion)","Risk trans. per sx cnt (post. 25%, 4wk reversion)","Risk trans. per sx cnt (post. 75%, 4wk reversion)","Risk trans. per sx cnt (post. mean, 12wk reversion)","Risk trans. per sx cnt (post. 25%, 12wk reversion)","Risk trans. per sx cnt (post. 75%, 12wk reversion)"
2022-08-11,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12992536827747098,0.0696883779973876,0.19016235855755437,0.1301606725440394,0.06989367671622847,0.19042766837185032
2022-08-12,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12992629857974441,0.06968898852404729,0.19016360863544154,0.13018815414718243,0.06993015441365757,0.1904461538807073
2022-08-13,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12992759074111143,0.06968983652688003,0.19016534495534282,0.13021880909550504,0.06997084424982886,0.19046677394118122
2022-08-14,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1299293855071058,0.0696910143725316,0.19016775664168,0.1302530028458524,0.0700162313137729,0.1904897743779319
2022-08-15,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12993187836030065,0.0696926503497591,0.1901711063708422,0.1302911427045424,0.07006685624340453,0.19051542916568026
2022-08-16,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12993534080229735,0.06969492263609751,0.1901757589684972,0.13033368256142733,0.07012332150927887,0.1905440436135758
2022-08-17,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12994014990496772,0.06969807869136377,0.19018222111857166,0.1303811281452162,0.07018629839024136,0.19057595790019105
2022-08-18,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.129946829339121,0.06970246218341623,0.19019119649482574,0.13043404285393706,0.07025653471249002,0.1906115509953841
2022-08-19,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1299561063288697,0.06970855036542406,0.19020366229231533,0.13049305421910773,0.07033486342979114,0.1906512450084243
2022-08-20,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1299689906951868,0.06971700594954336,0.19022097544083025,0.13055886106704948,0.07039427642348525,0.1907234457106137
2022-08-21,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.12998688452056661,0.06972874907621264,0.1902450199649206,0.13063224144574873,0.07043534905764036,0.19082913383385708
2022-08-22,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1300117342294468,0.06974505711951137,0.19027841133938225,0.13071406139067165,0.07048114550519184,0.19094697727615145
2022-08-23,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13004624135905352,0.06976770300910526,0.19032477970900177,0.13080528460782215,0.07053448930584753,0.19107607990979675
2022-08-24,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13009415441816988,0.06980538390243635,0.1903829249339034,0.1309069831569536,0.07063568801742565,0.19117827829648154
2022-08-25,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1301606725440394,0.06989367671622847,0.19042766837185032,0.1310203492219684,0.07076017846403669,0.1912805199799001
2022-08-26,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1302530028458524,0.0700162313137729,0.1904897743779319,0.1311467080588894,0.07086860665940956,0.19142480945836923
2022-08-27,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1303811281452162,0.07018629839024136,0.19057595790019105,0.1312875322139923,0.07101621635747807,0.19155884807050655
2022-08-28,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13055886106704948,0.07039427642348525,0.1907234457106137,0.13144445710529234,0.07118679818570448,0.19170211602488021
2022-08-29,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13080528460782215,0.07053448930584753,0.19107607990979675,0.131619298058996,0.07136500794250103,0.19187358817549097
2022-08-30,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1311467080588894,0.07086860665940956,0.19142480945836923,0.13181406888803934,0.07149379333778749,0.1921343444382912
2022-08-31,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.131619298058996,0.07136500794250103,0.19187358817549097,0.1320310020915503,0.07163374057503508,0.19242826360806553
2022-09-01,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13227257074089993,0.07180195017052522,0.19274319131127465,0.13227257074089993,0.07180195017052522,0.19274319131127465
2022-09-02,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13317393690546198,0.07248895661755465,0.19385891719336928,0.13254151209863752,0.07198921998851449,0.19309380420876054
2022-09-03,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13441444653858758,0.0735964233132895,0.19523246976388567,0.13284085298944798,0.07223989971997173,0.1934418062589242
2022-09-04,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13611572364369184,0.0752396512766349,0.1969917960107488,0.13317393690546198,0.07248895661755465,0.19385891719336928
2022-09-05,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.13843771877396596,0.07762807964740312,0.1992473579005288,0.13354445277958962,0.07282091372683613,0.1942679918323431
2022-09-06,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1415861870141715,0.08064150788756096,0.20253086614078203,0.13395646529750416,0.07316227892104342,0.19475065167396488
2022-09-07,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1458175453551309,0.0851421431394632,0.20649294757079859,0.13441444653858758,0.0735964233132895,0.19523246976388567
2022-09-08,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.1514368669567981,0.0908340927279796,0.21203964118561658,0.13492330863536164,0.07407097269528398,0.1957756445754393
2022-09-09,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.15878246157037132,0.09807778475958745,0.2194871383811552,0.13548843701618887,0.0746467196195498,0.19633015441282795
2022-09-10,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.16818884912345597,0.10766743471571147,0.22871026353120047,0.13611572364369184,0.0752396512766349,0.1969917960107488
2022-09-11,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.17992144932437307,0.11922372403286376,0.2406191746158824,0.13681159947779703,0.07599830343163697,0.1976248955239571
2022-09-12,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.19408465698470875,0.1330948437792212,0.2550744701901963,0.1375830651742212,0.07680079395482074,0.19836533639362164
2022-09-13,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.21052229894409227,0.1482963954873429,0.27274820240084163,0.13843771877396596,0.07762807964740312,0.1992473579005288
2022-09-14,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.22875055818886103,0.16464633027167414,0.2928547861060479,0.13938377884559003,0.0787448797864945,0.20002267790468556
2022-09-15,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.24797165558422374,0.18025800565043773,0.3156853055180098,0.14043010121033206,0.07967316231475154,0.2011870401059126
2022-09-16,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.26719275297958656,0.19661223334255434,0.33777327261661877,0.1415861870141715,0.08064150788756096,0.20253086614078203
2022-09-17,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.2854210122243552,0.21222054560046055,0.3586214788482498,0.14286217951844998,0.08208912654701205,0.2036352324898879
2022-09-18,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.3018586541837388,0.2269405782695867,0.3767767300978909,0.1442688465751598,0.08355264348903582,0.20498504966128375
2022-09-19,0.12992297661336444,0.06968680842721703,0.19015914479951185,0.3160218618440745,0.23937372724615008,0.3926699964419989,0.14581754535513095,0.08514214313946321,0.20649294757079867
